Data Zone,Local Authority Code,local authority name,Income domain 2012 rank,Income domain 2012 rate (%)
S01005623,370,South Ayrshire,2364,15
S01005624,370,South Ayrshire,6093,3
S01005625,370,South Ayrshire,4897,6
S01005626,370,South Ayrshire,2630,14
S01005627,370,South Ayrshire,4637,7
S01005628,370,South Ayrshire,1858,18
S01005629,370,South Ayrshire,5548,4
S01005630,370,South Ayrshire,3292,11
S01005631,370,South Ayrshire,3073,12
S01005632,370,South Ayrshire,3360,11
S01005633,370,South Ayrshire,1715,19
S01005634,370,South Ayrshire,4731,6
S01005635,370,South Ayrshire,5412,4
S01005636,370,South Ayrshire,4458,7
S01005637,370,South Ayrshire,3691,10
S01005638,370,South Ayrshire,4778,6
S01005639,370,South Ayrshire,2093,17
S01005640,370,South Ayrshire,3684,10
S01005641,370,South Ayrshire,2962,13
S01005642,370,South Ayrshire,5874,3
S01005643,370,South Ayrshire,5034,5
S01005644,370,South Ayrshire,6162,2
S01005645,370,South Ayrshire,5885,3
S01005646,370,South Ayrshire,3168,12
S01005647,370,South Ayrshire,3988,9
S01005648,370,South Ayrshire,3047,12
S01005649,370,South Ayrshire,1984,17
S01005650,370,South Ayrshire,2018,17
S01005651,370,South Ayrshire,1230,23
S01005652,370,South Ayrshire,4429,7
S01005653,370,South Ayrshire,2569,15
S01005654,370,South Ayrshire,3501,10
S01005655,370,South Ayrshire,5530,4
S01005656,370,South Ayrshire,773,27
S01005657,370,South Ayrshire,2449,15
S01005658,370,South Ayrshire,5628,4
S01005659,370,South Ayrshire,6245,2
S01005660,370,South Ayrshire,2363,15
S01005661,370,South Ayrshire,4060,8
S01005662,370,South Ayrshire,5738,4
S01005663,370,South Ayrshire,5552,4
S01005664,370,South Ayrshire,6380,2
S01005665,370,South Ayrshire,5682,4
S01005666,370,South Ayrshire,2525,15
S01005667,370,South Ayrshire,4139,8
S01005668,370,South Ayrshire,3842,9
S01005669,380,South Lanarkshire,3601,10
S01005670,380,South Lanarkshire,2451,15
S01005671,380,South Lanarkshire,4463,7
S01005672,380,South Lanarkshire,844,26
S01005673,380,South Lanarkshire,5134,5
S01005674,380,South Lanarkshire,2202,16
S01005675,380,South Lanarkshire,496,30
S01005676,380,South Lanarkshire,1936,18
S01005677,380,South Lanarkshire,4678,6
S01005678,380,South Lanarkshire,4500,7
S01005679,380,South Lanarkshire,2988,13
S01005680,380,South Lanarkshire,3198,12
S01005681,380,South Lanarkshire,3902,9
S01005682,380,South Lanarkshire,5501,4
S01005683,380,South Lanarkshire,553,29
S01005684,380,South Lanarkshire,1873,18
S01005685,380,South Lanarkshire,6033,3
S01005686,380,South Lanarkshire,2718,14
S01005687,380,South Lanarkshire,5314,5
S01005688,380,South Lanarkshire,4324,7
S01005689,380,South Lanarkshire,5901,3
S01005690,380,South Lanarkshire,3856,9
S01005691,380,South Lanarkshire,3848,9
S01005692,380,South Lanarkshire,3250,11
S01005693,380,South Lanarkshire,5091,5
S01005694,380,South Lanarkshire,1062,24
S01005695,380,South Lanarkshire,1961,18
S01005696,380,South Lanarkshire,2360,15
S01005697,380,South Lanarkshire,737,27
S01005698,380,South Lanarkshire,4605,7
S01005699,380,South Lanarkshire,2085,17
S01005700,380,South Lanarkshire,3980,9
S01005701,380,South Lanarkshire,741,27
S01005702,380,South Lanarkshire,1862,18
S01005703,380,South Lanarkshire,5810,3
S01005704,380,South Lanarkshire,1899,18
S01005705,380,South Lanarkshire,4591,7
S01005706,380,South Lanarkshire,5240,5
S01005707,380,South Lanarkshire,992,25
S01005708,380,South Lanarkshire,2295,16
S01005709,380,South Lanarkshire,1793,18
S01005710,380,South Lanarkshire,5290,5
S01005711,380,South Lanarkshire,5257,5
S01005712,380,South Lanarkshire,2673,14
S01005713,380,South Lanarkshire,4879,6
S01005714,380,South Lanarkshire,3505,10
S01005715,380,South Lanarkshire,3559,10
S01005716,380,South Lanarkshire,6050,3
S01005717,380,South Lanarkshire,5294,5
S01005718,380,South Lanarkshire,2795,14
S01005719,380,South Lanarkshire,5415,4
S01005720,380,South Lanarkshire,5895,3
S01005721,380,South Lanarkshire,592,29
S01005722,380,South Lanarkshire,4861,6
S01005723,380,South Lanarkshire,2958,13
S01005724,380,South Lanarkshire,6179,2
S01005725,380,South Lanarkshire,4520,7
S01005726,380,South Lanarkshire,3591,10
S01005727,380,South Lanarkshire,3855,9
S01005728,380,South Lanarkshire,2957,13
S01005729,380,South Lanarkshire,1746,19
S01005730,380,South Lanarkshire,3075,12
S01005731,380,South Lanarkshire,2317,16
S01005732,380,South Lanarkshire,2205,16
S01005733,380,South Lanarkshire,4146,8
S01005734,380,South Lanarkshire,4178,8
S01005735,380,South Lanarkshire,4648,6
S01005736,380,South Lanarkshire,3365,11
S01005737,380,South Lanarkshire,2138,17
S01005738,380,South Lanarkshire,1891,18
S01005739,380,South Lanarkshire,3874,9
S01005740,380,South Lanarkshire,4071,8
S01005741,380,South Lanarkshire,3738,9
S01005742,380,South Lanarkshire,3767,9
S01005743,380,South Lanarkshire,5714,4
S01005744,380,South Lanarkshire,2137,17
S01005745,380,South Lanarkshire,1237,23
S01005746,380,South Lanarkshire,4224,8
S01005747,380,South Lanarkshire,3117,12
S01005748,380,South Lanarkshire,491,30
S01005749,380,South Lanarkshire,4522,7
S01005750,380,South Lanarkshire,2117,17
S01005751,380,South Lanarkshire,3548,10
S01005752,380,South Lanarkshire,364,32
S01005753,380,South Lanarkshire,2936,13
S01005754,380,South Lanarkshire,3396,11
S01005755,380,South Lanarkshire,470,31
S01005756,380,South Lanarkshire,1565,20
S01005757,380,South Lanarkshire,270,34
S01005758,380,South Lanarkshire,2208,16
S01005759,380,South Lanarkshire,851,26
S01005760,380,South Lanarkshire,3974,9
S01005761,380,South Lanarkshire,5194,5
S01005762,380,South Lanarkshire,880,26
S01005763,380,South Lanarkshire,4488,7
S01005764,380,South Lanarkshire,516,30
S01005765,380,South Lanarkshire,850,26
S01005766,380,South Lanarkshire,3195,12
S01005767,380,South Lanarkshire,5104,5
S01005768,380,South Lanarkshire,2213,16
S01005769,380,South Lanarkshire,927,25
S01005770,380,South Lanarkshire,1679,19
S01005771,380,South Lanarkshire,5563,4
S01005772,380,South Lanarkshire,4803,6
S01005773,380,South Lanarkshire,5399,4
S01005774,380,South Lanarkshire,3317,11
S01005775,380,South Lanarkshire,1842,18
S01005776,380,South Lanarkshire,3587,10
S01005777,380,South Lanarkshire,3074,12
S01005778,380,South Lanarkshire,2376,15
S01005779,380,South Lanarkshire,4337,7
S01005780,380,South Lanarkshire,6249,2
S01005781,380,South Lanarkshire,2160,16
S01005782,380,South Lanarkshire,1051,24
S01005783,380,South Lanarkshire,4445,7
S01005784,380,South Lanarkshire,3633,10
S01005785,380,South Lanarkshire,5475,4
S01005786,380,South Lanarkshire,2693,14
S01005787,380,South Lanarkshire,3721,10
S01005788,380,South Lanarkshire,1764,19
S01005789,380,South Lanarkshire,4163,8
S01005790,380,South Lanarkshire,2379,15
S01005791,380,South Lanarkshire,4239,8
S01005792,380,South Lanarkshire,1224,23
S01005793,380,South Lanarkshire,3000,12
S01005794,380,South Lanarkshire,4545,7
S01005795,380,South Lanarkshire,1962,18
S01005796,380,South Lanarkshire,4366,7
S01005797,380,South Lanarkshire,5298,5
S01005798,380,South Lanarkshire,2198,16
S01005799,380,South Lanarkshire,2343,16
S01005800,380,South Lanarkshire,3709,10
S01005801,380,South Lanarkshire,3379,11
S01005802,380,South Lanarkshire,5374,4
S01005803,380,South Lanarkshire,1705,19
S01005804,380,South Lanarkshire,5160,5
S01005805,380,South Lanarkshire,4923,6
S01005806,380,South Lanarkshire,1520,20
S01005807,380,South Lanarkshire,1991,17
S01005808,380,South Lanarkshire,1739,19
S01005809,380,South Lanarkshire,3321,11
S01005810,380,South Lanarkshire,2596,14
S01005811,380,South Lanarkshire,2072,17
S01005812,380,South Lanarkshire,4636,7
S01005813,380,South Lanarkshire,2914,13
S01005814,380,South Lanarkshire,1601,20
S01005815,380,South Lanarkshire,2477,15
S01005816,380,South Lanarkshire,3352,11
S01005817,380,South Lanarkshire,5406,4
S01005818,380,South Lanarkshire,6188,2
S01005819,380,South Lanarkshire,1881,18
S01005820,380,South Lanarkshire,2431,15
S01005821,380,South Lanarkshire,2947,13
S01005822,380,South Lanarkshire,2479,15
S01005823,380,South Lanarkshire,3869,9
S01005824,380,South Lanarkshire,6373,2
S01005825,380,South Lanarkshire,2491,15
S01005826,380,South Lanarkshire,6329,2
S01005827,380,South Lanarkshire,4165,8
S01005828,380,South Lanarkshire,3155,12
S01005829,380,South Lanarkshire,5207,5
S01005830,380,South Lanarkshire,1948,18
S01005831,380,South Lanarkshire,4462,7
S01005832,380,South Lanarkshire,922,25
S01005833,380,South Lanarkshire,3259,11
S01005834,380,South Lanarkshire,1638,20
S01005835,380,South Lanarkshire,6215,2
S01005836,380,South Lanarkshire,6051,3
S01005837,380,South Lanarkshire,6241,2
S01005838,380,South Lanarkshire,2771,14
S01005839,380,South Lanarkshire,3801,9
S01005840,380,South Lanarkshire,2426,15
S01005841,380,South Lanarkshire,3356,11
S01005842,380,South Lanarkshire,1943,18
S01005843,380,South Lanarkshire,4935,6
S01005844,380,South Lanarkshire,3928,9
S01005845,380,South Lanarkshire,5170,5
S01005846,380,South Lanarkshire,2179,16
S01005847,380,South Lanarkshire,2803,13
S01005848,380,South Lanarkshire,1379,21
S01005849,380,South Lanarkshire,2815,13
S01005850,380,South Lanarkshire,1325,22
S01005851,380,South Lanarkshire,1934,18
S01005852,380,South Lanarkshire,3757,9
S01005853,380,South Lanarkshire,2533,15
S01005854,380,South Lanarkshire,1490,21
S01005855,380,South Lanarkshire,633,28
S01005856,380,South Lanarkshire,1973,18
S01005857,380,South Lanarkshire,1118,23
S01005858,380,South Lanarkshire,2613,14
S01005859,380,South Lanarkshire,4252,8
S01005860,380,South Lanarkshire,1775,19
S01005861,380,South Lanarkshire,6387,2
S01005862,380,South Lanarkshire,3290,11
S01005863,380,South Lanarkshire,4126,8
S01005864,380,South Lanarkshire,2190,16
S01005865,380,South Lanarkshire,979,25
S01005866,380,South Lanarkshire,4893,6
S01005867,380,South Lanarkshire,3742,9
S01005868,380,South Lanarkshire,6310,2
S01005869,380,South Lanarkshire,285,34
S01005870,380,South Lanarkshire,2440,15
S01005871,380,South Lanarkshire,3968,9
S01005872,380,South Lanarkshire,4130,8
S01005873,380,South Lanarkshire,3129,12
S01005874,380,South Lanarkshire,219,35
S01005875,380,South Lanarkshire,3796,9
S01005876,380,South Lanarkshire,4687,6
S01005877,380,South Lanarkshire,2553,15
S01005878,380,South Lanarkshire,5654,4
S01005879,380,South Lanarkshire,3016,12
S01005880,380,South Lanarkshire,664,28
S01005881,380,South Lanarkshire,1688,19
S01005882,380,South Lanarkshire,6183,2
S01005883,380,South Lanarkshire,3002,12
S01005884,380,South Lanarkshire,5199,5
S01005885,380,South Lanarkshire,5575,4
S01005886,380,South Lanarkshire,5750,4
S01005887,380,South Lanarkshire,3692,10
S01005888,380,South Lanarkshire,1877,18
S01005889,380,South Lanarkshire,2048,17
S01005890,380,South Lanarkshire,5941,3
S01005891,380,South Lanarkshire,690,28
S01005892,380,South Lanarkshire,555,29
S01005893,380,South Lanarkshire,2575,14
S01005894,380,South Lanarkshire,2658,14
S01005895,380,South Lanarkshire,5167,5
S01005896,380,South Lanarkshire,5228,5
S01005897,380,South Lanarkshire,4005,9
S01005898,380,South Lanarkshire,3182,12
S01005899,380,South Lanarkshire,1116,24
S01005900,380,South Lanarkshire,5036,5
S01005901,380,South Lanarkshire,5421,4
S01005902,380,South Lanarkshire,5230,5
S01005903,380,South Lanarkshire,2455,15
S01005904,380,South Lanarkshire,3052,12
S01005905,380,South Lanarkshire,3822,9
S01005906,380,South Lanarkshire,1955,18
S01005907,380,South Lanarkshire,2609,14
S01005908,380,South Lanarkshire,1890,18
S01005909,380,South Lanarkshire,4285,8
S01005910,380,South Lanarkshire,4790,6
S01005911,380,South Lanarkshire,2776,14
S01005912,380,South Lanarkshire,2490,15
S01005913,380,South Lanarkshire,112,39
S01005914,380,South Lanarkshire,1493,21
S01005915,380,South Lanarkshire,2256,16
S01005916,380,South Lanarkshire,6217,2
S01005917,380,South Lanarkshire,606,29
S01005918,380,South Lanarkshire,2703,14
S01005919,380,South Lanarkshire,6290,2
S01005920,380,South Lanarkshire,2373,15
S01005921,380,South Lanarkshire,3519,10
S01005922,380,South Lanarkshire,3139,12
S01005923,380,South Lanarkshire,2557,15
S01005924,380,South Lanarkshire,5891,3
S01005925,380,South Lanarkshire,6327,2
S01005926,380,South Lanarkshire,2943,13
S01005927,380,South Lanarkshire,5891,3
S01005928,380,South Lanarkshire,787,27
S01005929,380,South Lanarkshire,2759,14
S01005930,380,South Lanarkshire,3304,11
S01005931,380,South Lanarkshire,3523,10
S01005932,380,South Lanarkshire,283,34
S01005933,380,South Lanarkshire,5625,4
S01005934,380,South Lanarkshire,2170,16
S01005935,380,South Lanarkshire,2134,17
S01005936,380,South Lanarkshire,1827,18
S01005937,380,South Lanarkshire,6205,2
S01005938,380,South Lanarkshire,1458,21
S01005939,380,South Lanarkshire,434,31
S01005940,380,South Lanarkshire,2126,17
S01005941,380,South Lanarkshire,6329,2
S01005942,380,South Lanarkshire,1142,23
S01005943,380,South Lanarkshire,2764,14
S01005944,380,South Lanarkshire,2262,16
S01005945,380,South Lanarkshire,2218,16
S01005946,380,South Lanarkshire,2258,16
S01005947,380,South Lanarkshire,409,31
S01005948,380,South Lanarkshire,1850,18
S01005949,380,South Lanarkshire,1114,24
S01005950,380,South Lanarkshire,1377,21
S01005951,380,South Lanarkshire,487,30
S01005952,380,South Lanarkshire,1150,23
S01005953,380,South Lanarkshire,3121,12
S01005954,380,South Lanarkshire,704,28
S01005955,380,South Lanarkshire,3713,10
S01005956,380,South Lanarkshire,1369,21
S01005957,380,South Lanarkshire,378,32
S01005958,380,South Lanarkshire,1563,20
S01005959,380,South Lanarkshire,334,33
S01005960,380,South Lanarkshire,1801,18
S01005961,380,South Lanarkshire,849,26
S01005962,380,South Lanarkshire,1726,19
S01005963,380,South Lanarkshire,1466,21
S01005964,380,South Lanarkshire,893,26
S01005965,380,South Lanarkshire,813,26
S01005966,380,South Lanarkshire,837,26
S01005967,380,South Lanarkshire,432,31
S01005968,380,South Lanarkshire,3702,10
S01005969,380,South Lanarkshire,2808,13
S01005970,380,South Lanarkshire,1600,20
S01005971,380,South Lanarkshire,1769,19
S01005972,380,South Lanarkshire,2868,13
S01005973,380,South Lanarkshire,2656,14
S01005974,380,South Lanarkshire,1302,22
S01005975,380,South Lanarkshire,730,27
S01005976,380,South Lanarkshire,5136,5
S01005977,380,South Lanarkshire,2625,14
S01005978,380,South Lanarkshire,4471,7
S01005979,380,South Lanarkshire,1692,19
S01005980,380,South Lanarkshire,5637,4
S01005981,380,South Lanarkshire,3144,12
S01005982,380,South Lanarkshire,365,32
S01005983,380,South Lanarkshire,4569,7
S01005984,380,South Lanarkshire,5836,3
S01005985,380,South Lanarkshire,2237,16
S01005986,380,South Lanarkshire,5938,3
S01005987,380,South Lanarkshire,1417,21
S01005988,380,South Lanarkshire,1026,24
S01005989,380,South Lanarkshire,6291,2
S01005990,380,South Lanarkshire,121,39
S01005991,380,South Lanarkshire,1787,19
S01005992,380,South Lanarkshire,426,31
S01005993,380,South Lanarkshire,5647,4
S01005994,380,South Lanarkshire,2040,17
S01005995,380,South Lanarkshire,133,38
S01005996,380,South Lanarkshire,5170,5
S01005997,380,South Lanarkshire,1507,21
S01005998,380,South Lanarkshire,18,48
S01005999,380,South Lanarkshire,5689,4
S01006000,380,South Lanarkshire,259,34
S01006001,380,South Lanarkshire,3336,11
S01006002,380,South Lanarkshire,1358,22
S01006003,380,South Lanarkshire,1226,23
S01006004,380,South Lanarkshire,4204,8
S01006005,380,South Lanarkshire,1461,21
S01006006,380,South Lanarkshire,5264,5
S01006007,380,South Lanarkshire,393,32
S01006008,380,South Lanarkshire,371,32
S01006009,380,South Lanarkshire,5005,5
S01006010,380,South Lanarkshire,6212,2
S01006011,380,South Lanarkshire,1024,24
S01006012,380,South Lanarkshire,742,27
S01006013,380,South Lanarkshire,6450,1
S01006014,380,South Lanarkshire,889,26
S01006015,380,South Lanarkshire,5120,5
S01006016,380,South Lanarkshire,5640,4
S01006017,380,South Lanarkshire,2194,16
S01006018,380,South Lanarkshire,4742,6
S01006019,380,South Lanarkshire,2175,16
S01006020,380,South Lanarkshire,5470,4
S01006021,380,South Lanarkshire,3682,10
S01006022,380,South Lanarkshire,782,27
S01006023,380,South Lanarkshire,6452,1
S01006024,380,South Lanarkshire,853,26
S01006025,380,South Lanarkshire,2212,16
S01006026,380,South Lanarkshire,1432,21
S01006027,380,South Lanarkshire,4929,6
S01006028,380,South Lanarkshire,3695,10
S01006029,380,South Lanarkshire,4815,6
S01006030,380,South Lanarkshire,5441,4
S01006031,380,South Lanarkshire,2624,14
S01006032,380,South Lanarkshire,1798,18
S01006033,380,South Lanarkshire,3966,9
S01006034,380,South Lanarkshire,1144,23
S01006035,380,South Lanarkshire,3014,12
S01006036,380,South Lanarkshire,4853,6
S01006037,380,South Lanarkshire,2977,13
S01006038,380,South Lanarkshire,3956,9
S01006039,380,South Lanarkshire,3142,12
S01006040,380,South Lanarkshire,262,34
S01006041,380,South Lanarkshire,511,30
S01006042,380,South Lanarkshire,2611,14
S01006043,380,South Lanarkshire,3057,12
S01006044,380,South Lanarkshire,2717,14
S01006045,380,South Lanarkshire,3964,9
S01006046,380,South Lanarkshire,3471,11
S01006047,380,South Lanarkshire,1602,20
S01006048,380,South Lanarkshire,5246,5
S01006049,380,South Lanarkshire,1660,19
S01006050,380,South Lanarkshire,2267,16
S01006051,380,South Lanarkshire,2935,13
S01006052,380,South Lanarkshire,4916,6
S01006053,380,South Lanarkshire,3952,9
S01006054,380,South Lanarkshire,3830,9
S01006055,380,South Lanarkshire,4481,7
S01006056,380,South Lanarkshire,6138,3
S01006057,380,South Lanarkshire,1002,25
S01006058,380,South Lanarkshire,668,28
S01006059,380,South Lanarkshire,1194,23
S01006060,380,South Lanarkshire,818,26
S01006061,380,South Lanarkshire,268,34
S01006062,380,South Lanarkshire,412,31
S01006063,380,South Lanarkshire,76,41
S01006064,380,South Lanarkshire,800,27
S01006065,380,South Lanarkshire,891,26
S01006066,380,South Lanarkshire,1576,20
S01006067,390,Stirling,5940,3
S01006068,390,Stirling,3267,11
S01006069,390,Stirling,6265,2
S01006070,390,Stirling,6306,2
S01006071,390,Stirling,6169,2
S01006072,390,Stirling,5140,5
S01006073,390,Stirling,4443,7
S01006074,390,Stirling,5670,4
S01006075,390,Stirling,1352,22
S01006076,390,Stirling,1372,21
S01006077,390,Stirling,3612,10
S01006078,390,Stirling,3991,9
S01006079,390,Stirling,2265,16
S01006080,390,Stirling,3814,9
S01006081,390,Stirling,5358,5
S01006082,390,Stirling,1282,22
S01006083,390,Stirling,4056,8
S01006084,390,Stirling,3170,12
S01006085,390,Stirling,3190,12
S01006086,390,Stirling,3282,11
S01006087,390,Stirling,2627,14
S01006088,390,Stirling,5506,4
S01006089,390,Stirling,1843,18
S01006090,390,Stirling,1272,22
S01006091,390,Stirling,5830,3
S01006092,390,Stirling,2135,17
S01006093,390,Stirling,2456,15
S01006094,390,Stirling,1760,19
S01006095,390,Stirling,4404,7
S01006096,390,Stirling,2824,13
S01006097,390,Stirling,1539,20
S01006098,390,Stirling,1990,17
S01006099,390,Stirling,5776,3
S01006100,390,Stirling,176,37
S01006101,390,Stirling,1933,18
S01006102,390,Stirling,1585,20
S01006103,390,Stirling,4969,6
S01006104,390,Stirling,1718,19
